,Time Stamp,temp,humidity,windgust,windspeed,sealevelpressure,cloudcover,visibility,conditions,Time Zone,Name,PTID,Load
9,2021-06-01 09:00:00,63.9,59.53,19.999766358510787,1.3,1025.1,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5112.3105
10,2021-06-01 10:00:00,67.9,51.04,19.97480010324131,2.0,1025.1,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5280.8257
11,2021-06-01 11:00:00,70.6,50.08,19.944016743313618,3.7,1024.8,38.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,5383.573
12,2021-06-01 12:00:00,73.0,40.97,19.90464580126643,2.3,1024.5,38.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,5542.9277
13,2021-06-01 13:00:00,75.8,36.24,19.7,5.0,1024.0,38.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,5568.1523
14,2021-06-01 14:00:00,74.9,36.38,19.462165636145013,6.8,1023.6,38.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,5633.46
15,2021-06-01 15:00:00,75.4,37.7,19.853362287482287,7.6,1023.4,38.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,5663.0127
16,2021-06-01 16:00:00,76.3,34.69,19.843105584725457,1.6,1022.7,36.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,5739.874
17,2021-06-01 17:00:00,75.2,41.0,19.871726701670553,4.6,1022.5,50.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,5808.1875
18,2021-06-01 18:00:00,73.7,42.9,18.3,8.6,1022.8,50.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,5711.83
19,2021-06-01 19:00:00,72.5,46.25,21.9,7.3,1022.7,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5453.126
20,2021-06-01 20:00:00,70.8,50.12,20.02390890055685,3.8,1023.0,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5336.3086
21,2021-06-01 21:00:00,68.6,58.14,20.074636300185617,3.6,1023.3,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5268.586
22,2021-06-01 22:00:00,68.1,60.99,20.666181733580824,4.9,1023.6,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5097.545
23,2021-06-01 23:00:00,67.5,61.5,20.254908978107764,6.6,1023.7,36.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,4796.0195
0,2021-06-02 00:00:00,65.8,59.76,20.33190900395807,6.7,1023.5,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,4490.957
1,2021-06-02 01:00:00,65.7,56.27,20.417666571882222,7.1,1023.8,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,4254.7085
2,2021-06-02 02:00:00,64.7,56.8,20.334828184649353,6.0,1023.6,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,4062.7935
3,2021-06-02 03:00:00,64.1,60.18,20.361467920163218,1.8,1023.4,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,3936.1404
4,2021-06-02 04:00:00,63.1,65.17,20.371320892231598,5.0,1023.4,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,3870.438
5,2021-06-02 05:00:00,62.1,69.1,20.355872332348056,0.9,1023.3,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,3937.1853
6,2021-06-02 06:00:00,62.3,70.01,20.362887048247625,0.0,1023.3,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,4163.33
7,2021-06-02 07:00:00,63.0,70.36,20.363360090942425,1.6,1023.9,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,4580.4155
8,2021-06-02 08:00:00,66.1,66.54,20.3607064905127,0.8,1024.1,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5006.7075
9,2021-06-02 09:00:00,68.7,61.91,20.362317876567584,1.3,1024.3,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5372.4033
10,2021-06-02 10:00:00,71.1,60.08,20.196596114505677,1.8,1024.0,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5607.788
11,2021-06-02 11:00:00,73.4,54.69,20.154905120396492,2.1,1023.7,38.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,5743.9644
12,2021-06-02 12:00:00,74.7,54.51,20.103454777867437,5.6,1023.4,36.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,5826.1875
13,2021-06-02 13:00:00,74.5,54.91,20.038739003192404,11.3,1023.4,36.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,5884.7773
14,2021-06-02 14:00:00,72.8,57.13,19.7,6.9,1023.3,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5927.531
15,2021-06-02 15:00:00,71.9,55.32,19.94739792701995,6.6,1022.7,51.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,5926.0703
16,2021-06-02 16:00:00,72.6,53.35,19.89537897673745,8.2,1022.6,51.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,5935.8506
17,2021-06-02 17:00:00,69.1,56.27,19.847592301252465,8.2,1022.1,65.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,5861.3994
18,2021-06-02 18:00:00,69.9,52.24,19.896789735003285,7.2,1021.9,31.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,5706.8823
19,2021-06-02 19:00:00,69.1,53.82,19.8799203376644,7.4,1021.4,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5526.699
20,2021-06-02 20:00:00,67.8,55.99,19.874767457973384,6.3,1021.9,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5355.5786
21,2021-06-02 21:00:00,65.9,59.09,19.883825843547022,5.1,1022.3,35.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,5289.2476
22,2021-06-02 22:00:00,65.5,60.59,19.879504546394937,6.0,1022.2,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,5079.718
23,2021-06-02 23:00:00,64.6,62.14,19.879365949305114,1.8,1022.0,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,4810.712
0,2021-06-03 00:00:00,64.2,67.71,19.88089877974902,4.9,1021.2,35.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,4557.7607
1,2021-06-03 01:00:00,63.3,74.89,19.879923091816355,2.8,1020.8,38.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,4285.078
2,2021-06-03 02:00:00,62.4,78.23,19.88006260695683,2.3,1020.3,38.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,4111.0215
3,2021-06-03 03:00:00,61.6,80.31,19.88029482617407,2.1,1020.1,38.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,4009.993
4,2021-06-03 04:00:00,60.7,85.11,19.880093508315753,2.2,1019.5,36.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,3958.0398
5,2021-06-03 05:00:00,61.2,85.58,19.88015031381555,1.3,1019.1,52.6,9.7,Partially cloudy,EDT,N.Y.C.,61761,3979.8372
6,2021-06-03 06:00:00,61.4,88.09,19.880179549435123,0.8,1019.0,89.8,7.8,Partially cloudy,EDT,N.Y.C.,61761,4221.146
7,2021-06-03 07:00:00,62.4,83.26,19.880141123855477,2.0,1018.9,100.0,8.5,Overcast,EDT,N.Y.C.,61761,4644.281
8,2021-06-03 08:00:00,63.8,81.38,19.880156995702052,2.6,1018.7,100.0,7.5,Overcast,EDT,N.Y.C.,61761,5093.0674
9,2021-06-03 09:00:00,63.2,86.84,19.880159222997552,5.5,1018.3,100.0,3.3,"Rain, Overcast",EDT,N.Y.C.,61761,5385.286
10,2021-06-03 10:00:00,63.1,92.07,19.88015244751836,2.1,1018.4,100.0,2.1,"Rain, Overcast",EDT,N.Y.C.,61761,5527.199
11,2021-06-03 11:00:00,63.9,91.29,19.880156222072653,3.5,1017.8,100.0,2.0,"Rain, Overcast",EDT,N.Y.C.,61761,5665.8525
12,2021-06-03 12:00:00,65.4,92.79,19.880155964196188,2.1,1017.4,100.0,3.3,"Rain, Overcast",EDT,N.Y.C.,61761,5791.547
13,2021-06-03 13:00:00,69.0,85.23,19.88015487792907,1.3,1016.8,100.0,7.9,Overcast,EDT,N.Y.C.,61761,5828.5264
14,2021-06-03 14:00:00,70.0,84.79,19.88015568806597,1.6,1016.2,100.0,7.2,Overcast,EDT,N.Y.C.,61761,5941.2188
15,2021-06-03 15:00:00,71.2,80.06,19.88015551006374,3.1,1015.6,100.0,7.8,Overcast,EDT,N.Y.C.,61761,6025.1426
16,2021-06-03 16:00:00,72.4,78.18,19.880155358686263,2.3,1015.2,97.5,8.4,Overcast,EDT,N.Y.C.,61761,6103.4043
17,2021-06-03 17:00:00,73.7,73.4,19.88015551893866,5.3,1014.8,99.2,8.8,Overcast,EDT,N.Y.C.,61761,6169.3833
18,2021-06-03 18:00:00,72.7,76.33,19.880155462562886,6.4,1014.6,62.8,8.5,Partially cloudy,EDT,N.Y.C.,61761,6106.8643
19,2021-06-03 19:00:00,71.5,78.66,19.880155446729272,5.2,1014.5,33.6,9.9,Partially cloudy,EDT,N.Y.C.,61761,5918.0317
20,2021-06-03 20:00:00,68.5,89.5,19.88015547607694,3.6,1014.7,92.2,4.9,"Rain, Overcast",EDT,N.Y.C.,61761,5755.7173
21,2021-06-03 21:00:00,67.3,94.36,19.8801554617897,1.8,1014.8,93.1,4.2,"Rain, Overcast",EDT,N.Y.C.,61761,5593.2627
22,2021-06-03 22:00:00,68.3,91.85,19.88015546153197,1.8,1014.6,90.6,5.5,"Rain, Overcast",EDT,N.Y.C.,61761,5390.2783
23,2021-06-03 23:00:00,67.3,94.36,19.880155466466203,2.9,1013.9,53.3,5.5,"Rain, Partially cloudy",EDT,N.Y.C.,61761,5164.424
0,2021-06-04 00:00:00,68.1,92.08,19.880155463262625,4.3,1013.6,68.4,5.2,Partially cloudy,EDT,N.Y.C.,61761,4860.458
1,2021-06-04 01:00:00,68.6,91.07,19.8801554637536,4.9,1013.5,99.2,6.9,Overcast,EDT,N.Y.C.,61761,4653.2256
2,2021-06-04 02:00:00,69.7,90.64,19.88015546449414,4.7,1013.0,100.0,8.8,Overcast,EDT,N.Y.C.,61761,4461.037
3,2021-06-04 03:00:00,69.7,90.64,19.880155463836786,8.8,1012.8,93.1,6.9,Overcast,EDT,N.Y.C.,61761,4361.304
4,2021-06-04 04:00:00,69.7,90.64,19.880155464028174,4.9,1012.8,100.0,8.8,Overcast,EDT,N.Y.C.,61761,4314.6855
5,2021-06-04 05:00:00,69.9,89.94,19.8801554641197,6.1,1012.7,100.0,9.2,Overcast,EDT,N.Y.C.,61761,4375.6963
6,2021-06-04 06:00:00,69.9,89.94,19.880155463994885,3.1,1012.9,100.0,9.9,Overcast,EDT,N.Y.C.,61761,4623.861
7,2021-06-04 07:00:00,70.7,87.05,19.880155464047586,4.5,1012.9,100.0,9.9,Overcast,EDT,N.Y.C.,61761,5099.545
8,2021-06-04 08:00:00,70.8,87.28,19.880155464054056,4.9,1013.3,100.0,9.9,Overcast,EDT,N.Y.C.,61761,5602.703
9,2021-06-04 09:00:00,71.9,82.54,19.880155464032175,8.7,1013.5,93.1,9.9,Overcast,EDT,N.Y.C.,61761,5983.5894
10,2021-06-04 10:00:00,72.9,80.65,19.880155464044606,5.3,1013.0,91.4,9.9,Overcast,EDT,N.Y.C.,61761,6193.4136
11,2021-06-04 11:00:00,74.2,75.4,19.88015546404361,6.8,1013.2,91.4,9.9,Overcast,EDT,N.Y.C.,61761,6312.9395
12,2021-06-04 12:00:00,75.2,69.99,24.985116598030096,2.8,1012.8,36.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,6511.1655
13,2021-06-04 13:00:00,75.5,70.84,28.709085505223662,5.1,1012.5,67.5,9.9,Partially cloudy,EDT,N.Y.C.,61761,6489.0625
14,2021-06-04 14:00:00,77.0,67.07,30.47487151345947,2.4,1011.7,88.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,6539.6924
15,2021-06-04 15:00:00,77.9,63.96,32.593814723342646,2.3,1011.1,61.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,6620.122
16,2021-06-04 16:00:00,74.5,69.55,40.3,7.8,1010.5,32.0,8.8,"Rain, Partially cloudy",EDT,N.Y.C.,61761,6740.851
17,2021-06-04 17:00:00,65.7,91.36,38.5,6.2,1010.8,87.3,4.6,"Rain, Partially cloudy",EDT,N.Y.C.,61761,6420.7617
18,2021-06-04 18:00:00,66.5,89.68,37.131271574447545,3.2,1011.7,47.7,6.1,"Rain, Partially cloudy",EDT,N.Y.C.,61761,6198.5566
19,2021-06-04 19:00:00,69.3,86.44,38.643757191482514,2.1,1011.8,31.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,6014.6963
20,2021-06-04 20:00:00,68.5,86.4,38.09167625531001,3.4,1012.1,19.2,9.2,Rain,EDT,N.Y.C.,61761,5879.4873
21,2021-06-04 21:00:00,66.4,86.86,37.95556834041336,4.0,1012.8,15.6,9.9,Clear,EDT,N.Y.C.,61761,5706.2695
22,2021-06-04 22:00:00,66.4,88.0,38.23033392906863,4.7,1013.3,19.2,9.9,Clear,EDT,N.Y.C.,61761,5573.9043
23,2021-06-04 23:00:00,67.2,86.34,38.09252617493067,4.0,1013.5,10.5,9.9,Clear,EDT,N.Y.C.,61761,5296.407
0,2021-06-05 00:00:00,66.8,89.67,38.09280948147089,4.5,1013.2,10.5,9.9,Clear,EDT,N.Y.C.,61761,5020.295
1,2021-06-05 01:00:00,66.9,91.61,38.13855652849006,6.5,1013.2,15.6,9.2,Clear,EDT,N.Y.C.,61761,4789.375
2,2021-06-05 02:00:00,66.4,91.6,38.10796406163053,6.1,1013.3,15.6,9.2,Clear,EDT,N.Y.C.,61761,4611.451
3,2021-06-05 03:00:00,66.2,91.45,38.11311002386382,5.0,1013.0,10.5,9.2,Clear,EDT,N.Y.C.,61761,4468.5737
4,2021-06-05 04:00:00,66.4,91.6,38.11987687132813,0.9,1013.1,19.2,9.9,Clear,EDT,N.Y.C.,61761,4389.6484
5,2021-06-05 05:00:00,66.2,88.57,38.11365031894083,0.5,1012.9,10.5,9.9,Clear,EDT,N.Y.C.,61761,4358.146
6,2021-06-05 06:00:00,65.8,90.0,38.115545738044254,3.8,1013.4,10.5,9.9,Clear,EDT,N.Y.C.,61761,4381.8716
7,2021-06-05 07:00:00,67.4,86.79,38.11635764277107,0.9,1013.8,10.5,9.9,Clear,EDT,N.Y.C.,61761,4603.1943
8,2021-06-05 08:00:00,70.3,80.47,38.115184566585384,2.0,1013.7,10.5,9.9,Clear,EDT,N.Y.C.,61761,4948.1406
9,2021-06-05 09:00:00,71.7,71.42,38.1156959824669,6.6,1013.9,27.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,5277.742
10,2021-06-05 10:00:00,74.2,67.35,34.33680954795584,7.8,1013.8,10.5,9.9,Clear,EDT,N.Y.C.,61761,5599.295
11,2021-06-05 11:00:00,80.5,53.96,33.39192252425203,3.6,1013.5,10.5,9.9,Clear,EDT,N.Y.C.,61761,5952.174
12,2021-06-05 12:00:00,84.8,48.87,29.42888561093496,8.0,1013.1,10.5,9.9,Clear,EDT,N.Y.C.,61761,6208.475
13,2021-06-05 13:00:00,86.7,46.85,26.876269613857136,9.3,1012.8,15.6,9.9,Clear,EDT,N.Y.C.,61761,6407.7217
14,2021-06-05 14:00:00,89.1,39.37,23.0,12.2,1012.2,15.6,9.9,Clear,EDT,N.Y.C.,61761,6557.0234
15,2021-06-05 15:00:00,89.7,39.81,24.172165032113156,6.6,1011.7,24.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,6722.9043
16,2021-06-05 16:00:00,90.1,37.66,18.3,10.1,1011.6,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6812.925
17,2021-06-05 17:00:00,90.3,35.63,22.8,11.4,1011.4,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6970.5854
18,2021-06-05 18:00:00,90.6,34.85,20.8,13.3,1011.6,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6989.879
19,2021-06-05 19:00:00,89.0,35.63,28.0,11.0,1011.9,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6920.54
20,2021-06-05 20:00:00,88.7,34.86,21.924999999999997,11.7,1012.4,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6781.0986
21,2021-06-05 21:00:00,86.2,38.03,21.706249999999997,9.6,1013.2,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6738.168
22,2021-06-05 22:00:00,85.7,39.08,21.932812499999997,8.9,1014.0,15.6,9.9,Clear,EDT,N.Y.C.,61761,6678.3057
23,2021-06-05 23:00:00,84.4,42.38,16.1,6.2,1014.3,6.1,9.9,Clear,EDT,N.Y.C.,61761,6463.749
0,2021-06-06 00:00:00,82.0,49.07,19.91302083333333,7.6,1014.5,0.0,9.9,Clear,EDT,N.Y.C.,61761,6183.7695
1,2021-06-06 01:00:00,81.8,49.62,19.315277777777776,6.5,1014.6,0.0,9.9,Clear,EDT,N.Y.C.,61761,5875.291
2,2021-06-06 02:00:00,78.9,54.64,18.4427662037037,7.3,1014.7,6.1,9.9,Clear,EDT,N.Y.C.,61761,5624.5063
3,2021-06-06 03:00:00,78.5,56.86,19.22368827160494,5.7,1014.9,4.4,9.9,Clear,EDT,N.Y.C.,61761,5398.6514
4,2021-06-06 04:00:00,77.8,56.98,18.993910751028807,5.1,1015.2,10.5,9.9,Clear,EDT,N.Y.C.,61761,5262.9434
5,2021-06-06 05:00:00,77.3,58.02,18.88678840877915,5.1,1015.6,25.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,5160.6465
6,2021-06-06 06:00:00,75.9,62.45,19.034795810470968,3.9,1016.2,20.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,5102.1475
7,2021-06-06 07:00:00,77.0,60.59,18.971831656759644,1.5,1017.0,14.1,9.9,Clear,EDT,N.Y.C.,61761,5282.2666
8,2021-06-06 08:00:00,79.7,56.68,18.96447195866992,0.8,1017.4,10.5,9.9,Clear,EDT,N.Y.C.,61761,5611.462
9,2021-06-06 09:00:00,82.2,50.75,18.442774856475133,3.9,1017.7,10.5,9.9,Clear,EDT,N.Y.C.,61761,5975.6323
10,2021-06-06 10:00:00,84.5,49.58,18.355815694380944,1.5,1017.8,27.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,6363.487
11,2021-06-06 11:00:00,87.4,42.83,18.660510418254336,1.9,1017.9,87.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,6764.111
12,2021-06-06 12:00:00,90.3,37.8,19.079871567015772,6.2,1017.6,19.2,9.9,Clear,EDT,N.Y.C.,61761,7024.282
13,2021-06-06 13:00:00,91.6,37.49,16.8,4.3,1017.1,19.2,9.9,Clear,EDT,N.Y.C.,61761,7179.956
14,2021-06-06 14:00:00,92.4,34.12,18.6,7.7,1016.4,35.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,7344.39
15,2021-06-06 15:00:00,91.6,36.47,20.8,7.1,1015.9,19.2,9.9,Clear,EDT,N.Y.C.,61761,7414.959
16,2021-06-06 16:00:00,91.2,39.19,21.9,7.3,1015.8,19.2,9.9,Clear,EDT,N.Y.C.,61761,7569.4014
17,2021-06-06 17:00:00,89.3,44.35,20.433333333333334,11.2,1015.7,42.1,9.9,Partially cloudy,EDT,N.Y.C.,61761,7648.59
18,2021-06-06 18:00:00,89.2,42.34,20.358333333333334,6.4,1015.5,50.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,7628.616
19,2021-06-06 19:00:00,88.1,43.83,20.35833333333333,3.5,1015.6,25.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,7519.8613
20,2021-06-06 20:00:00,86.7,45.34,20.05,5.6,1015.8,73.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,7380.6406
21,2021-06-06 21:00:00,84.4,49.13,19.973333333333333,5.5,1016.1,15.6,9.9,Clear,EDT,N.Y.C.,61761,7412.3086
22,2021-06-06 22:00:00,84.0,51.43,18.3,7.0,1016.8,19.2,9.9,Clear,EDT,N.Y.C.,61761,7322.335
23,2021-06-06 23:00:00,83.0,53.04,20.8,8.0,1017.3,19.2,9.9,Clear,EDT,N.Y.C.,61761,7037.616
0,2021-06-07 00:00:00,81.8,54.48,19.691111111111113,6.1,1018.0,35.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,6671.29
1,2021-06-07 01:00:00,80.4,57.52,19.597037037037037,5.7,1018.1,19.2,9.9,Clear,EDT,N.Y.C.,61761,6309.035
2,2021-06-07 02:00:00,79.7,60.89,20.029382716049383,5.9,1018.0,19.2,9.9,Clear,EDT,N.Y.C.,61761,6049.674
3,2021-06-07 03:00:00,78.6,63.04,19.772510288065845,7.2,1017.9,15.6,9.9,Clear,EDT,N.Y.C.,61761,5871.7285
4,2021-06-07 04:00:00,77.5,67.54,19.799643347050758,7.1,1017.8,19.2,9.9,Clear,EDT,N.Y.C.,61761,5756.547
5,2021-06-07 05:00:00,76.9,70.08,19.867178783721997,4.7,1017.8,14.1,9.9,Clear,EDT,N.Y.C.,61761,5788.8584
6,2021-06-07 06:00:00,76.2,72.72,19.813110806279536,2.3,1018.4,14.1,9.2,Clear,EDT,N.Y.C.,61761,6027.037
7,2021-06-07 07:00:00,77.4,72.02,19.826644312350766,5.5,1018.6,30.7,9.2,Partially cloudy,EDT,N.Y.C.,61761,6558.533
8,2021-06-07 08:00:00,79.4,69.82,19.835644634117433,5.9,1018.9,30.7,9.2,Partially cloudy,EDT,N.Y.C.,61761,7200.1904
9,2021-06-07 09:00:00,81.0,67.06,19.82513325091591,5.7,1019.0,10.5,9.2,Clear,EDT,N.Y.C.,61761,7709.7124
10,2021-06-07 10:00:00,84.4,60.51,19.82914073246137,2.6,1018.8,30.7,8.8,Partially cloudy,EDT,N.Y.C.,61761,8124.1274
11,2021-06-07 11:00:00,87.2,55.48,19.829972872498235,4.0,1018.9,10.5,8.8,Clear,EDT,N.Y.C.,61761,8487.412
12,2021-06-07 12:00:00,90.9,48.31,19.79606171396888,2.9,1018.5,14.1,9.2,Clear,EDT,N.Y.C.,61761,8818.9
13,2021-06-07 13:00:00,91.6,48.1,19.78879382973212,12.2,1018.1,20.3,9.9,Partially cloudy,EDT,N.Y.C.,61761,9007.777
14,2021-06-07 14:00:00,89.7,53.25,19.778707104049808,9.3,1017.6,37.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,8972.353
15,2021-06-07 15:00:00,89.7,50.41,19.7658906619377,13.5,1017.0,66.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,9119.789
16,2021-06-07 16:00:00,79.8,74.51,19.7,5.5,1017.4,92.6,4.6,"Rain, Overcast",EDT,N.Y.C.,61761,8857.932
17,2021-06-07 17:00:00,81.1,73.67,19.74819925532917,2.5,1017.1,36.7,7.6,"Rain, Partially cloudy",EDT,N.Y.C.,61761,8751.874
18,2021-06-07 18:00:00,82.7,69.01,19.73802997242229,2.9,1016.7,35.2,8.8,Partially cloudy,EDT,N.Y.C.,61761,8590.367
19,2021-06-07 19:00:00,83.3,65.79,19.728743075917155,5.5,1016.7,47.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,8300.541
20,2021-06-07 20:00:00,83.5,65.08,19.738324101222872,2.5,1016.7,31.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,8097.688
21,2021-06-07 21:00:00,81.9,66.55,19.73503238318744,2.7,1016.6,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,7930.352
22,2021-06-07 22:00:00,82.0,67.79,19.73403318677582,3.1,1017.2,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,7673.1797
23,2021-06-07 23:00:00,80.7,66.41,19.735796557062045,5.1,1017.5,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,7232.1865
0,2021-06-08 00:00:00,80.5,62.64,19.73495404234177,4.3,1017.5,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6758.9546
1,2021-06-08 01:00:00,80.0,65.8,19.734927928726545,5.4,1017.5,36.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,6404.915
2,2021-06-08 02:00:00,78.6,71.32,19.735226176043454,9.4,1017.2,36.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,6148.862
3,2021-06-08 03:00:00,78.3,72.14,19.73503604903726,3.1,1017.4,38.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,5978.5337
4,2021-06-08 04:00:00,78.3,72.14,19.735063384602423,5.9,1017.2,38.4,9.9,Partially cloudy,EDT,N.Y.C.,61761,5908.9697
5,2021-06-08 05:00:00,77.5,76.12,19.735108536561047,4.1,1017.3,36.7,9.9,Partially cloudy,EDT,N.Y.C.,61761,5953.2495
6,2021-06-08 06:00:00,78.0,75.14,19.735069323400243,5.2,1017.4,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6215.9043
7,2021-06-08 07:00:00,78.8,75.92,19.73508041485457,4.1,1017.5,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,6865.2812
8,2021-06-08 08:00:00,81.0,72.64,18.926314568703965,2.1,1017.6,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,7468.597
9,2021-06-08 09:00:00,82.4,69.72,19.139292861391755,5.7,1017.8,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,7978.536
10,2021-06-08 10:00:00,84.4,65.75,19.316781307491713,2.7,1017.8,31.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,8409.977
11,2021-06-08 11:00:00,87.1,59.3,19.468912676798205,2.8,1017.4,31.0,9.9,Partially cloudy,EDT,N.Y.C.,61761,8776.305
12,2021-06-08 12:00:00,87.7,57.79,16.5,7.5,1017.0,50.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,9054.414
13,2021-06-08 13:00:00,89.5,53.38,20.8,9.2,1016.4,34.2,9.9,Partially cloudy,EDT,N.Y.C.,61761,9197.297
14,2021-06-08 14:00:00,89.0,56.98,20.8,7.3,1015.6,50.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,9353.5205
15,2021-06-08 15:00:00,85.8,62.63,20.8,9.2,1015.5,50.8,9.9,Partially cloudy,EDT,N.Y.C.,61761,9270.382
16,2021-06-08 16:00:00,81.4,64.76,28.7,7.3,1015.9,85.9,8.6,"Rain, Partially cloudy",EDT,N.Y.C.,61761,8925.303
17,2021-06-08 17:00:00,72.7,90.93,34.4,2.5,1016.9,96.7,3.8,"Rain, Overcast",EDT,N.Y.C.,61761,8457.084
18,2021-06-08 18:00:00,74.3,89.39,27.96666666666667,0.5,1016.0,88.4,5.1,"Rain, Partially cloudy",EDT,N.Y.C.,61761,8293.275
19,2021-06-08 19:00:00,74.5,90.47,30.355555555555554,3.6,1015.7,50.3,7.6,"Rain, Partially cloudy",EDT,N.Y.C.,61761,7986.204
20,2021-06-08 20:00:00,74.5,91.16,30.90740740740741,2.6,1015.6,50.8,6.1,"Rain, Partially cloudy",EDT,N.Y.C.,61761,7761.587
21,2021-06-08 21:00:00,74.4,90.91,29.743209876543208,2.8,1015.5,95.7,6.1,Overcast,EDT,N.Y.C.,61761,7665.074
22,2021-06-08 22:00:00,74.4,88.78,30.335390946502056,1.5,1016.1,65.0,6.9,Partially cloudy,EDT,N.Y.C.,61761,7379.551
23,2021-06-08 23:00:00,74.4,86.29,30.32866941015089,0.5,1016.5,36.7,9.2,Partially cloudy,EDT,N.Y.C.,61761,6996.877
0,2021-06-09 00:00:00,74.0,86.88,30.13575674439872,3.8,1016.1,91.4,9.9,Overcast,EDT,N.Y.C.,61761,6577.8525
1,2021-06-09 01:00:00,73.5,84.7,30.266605700350556,3.2,1015.7,88.9,9.9,Partially cloudy,EDT,N.Y.C.,61761,6226.925
