,Time Stamp,temp,feelslike,humidity,windgust,windspeed,sealevelpressure,cloudcover,visibility,conditions,Time Zone,Name,PTID,Load
17,2018-01-08 17:00:00,29.2,22.5,67.56,18.47291264955613,6.6,1018.4,100.0,7.5,"Snow, Overcast",EST,N.Y.C.,61761,7534.4
18,2018-01-08 18:00:00,29.2,21.4,69.15,19.364579316222795,8.0,1018.6,100.0,9.9,"Snow, Overcast",EST,N.Y.C.,61761,7548.0
19,2018-01-08 19:00:00,29.9,22.8,69.23,19.762420160337527,7.3,1018.7,100.0,9.9,"Snow, Overcast",EST,N.Y.C.,61761,7357.6
20,2018-01-08 20:00:00,27.355555555555554,21.3,69.78,18.3,9.8,1018.6,100.0,9.9,Overcast,EST,N.Y.C.,61761,7259.9
21,2018-01-08 21:00:00,30.1,20.2,71.46,17.2,12.4,1017.7,100.0,9.9,Overcast,EST,N.Y.C.,61761,6994.2
22,2018-01-08 22:00:00,30.8,23.8,68.92,20.892850866151175,7.4,1017.6,100.0,9.9,Overcast,EST,N.Y.C.,61761,6656.6
23,2018-01-08 23:00:00,31.4,22.5,68.21,21.065703595907962,10.8,1017.6,100.0,9.9,Overcast,EST,N.Y.C.,61761,6211.8
0,2018-01-09 00:00:00,31.1,24.0,68.74,21.23473164149311,7.5,1016.8,100.0,9.9,Overcast,EST,N.Y.C.,61761,5769.2
1,2018-01-09 01:00:00,30.8,24.2,69.76,21.332885740236815,6.9,1016.3,100.0,9.2,Overcast,EST,N.Y.C.,61761,5424.8
2,2018-01-09 02:00:00,30.2,21.7,69.82,16.1,9.6,1016.8,41.3,9.2,Partially cloudy,EST,N.Y.C.,61761,5235.0
3,2018-01-09 03:00:00,30.4,22.4,72.27,21.844726560270647,8.7,1016.8,65.0,9.2,Partially cloudy,EST,N.Y.C.,61761,5141.8
4,2018-01-09 04:00:00,31.8,26.1,71.21,21.91271768127918,5.8,1017.1,35.9,9.0,Partially cloudy,EST,N.Y.C.,61761,5090.2
5,2018-01-09 05:00:00,32.2,25.2,70.9,21.97321868737712,7.9,1017.5,42.1,9.7,Partially cloudy,EST,N.Y.C.,61761,5208.2
6,2018-01-09 06:00:00,32.2,25.1,72.56,22.025967762083123,8.1,1017.9,10.5,9.2,Clear,EST,N.Y.C.,61761,5546.7
7,2018-01-09 07:00:00,31.9,25.1,73.45,22.075473620786433,7.4,1019.0,10.5,9.0,Clear,EST,N.Y.C.,61761,6133.8
8,2018-01-09 08:00:00,32.4,26.2,72.57,22.502293165128318,6.6,1019.8,10.5,8.6,Clear,EST,N.Y.C.,61761,6523.5
9,2018-01-09 09:00:00,34.3,27.8,69.13,22.54926220833244,7.8,1021.1,4.4,8.0,Clear,EST,N.Y.C.,61761,6669.7
10,2018-01-09 10:00:00,37.3,29.6,62.25,21.2,11.7,1021.1,0.0,8.8,Clear,EST,N.Y.C.,61761,6794.8
11,2018-01-09 11:00:00,39.8,32.9,53.87,21.4,11.4,1021.0,0.0,9.9,Clear,EST,N.Y.C.,61761,6777.4
12,2018-01-09 12:00:00,42.2,35.7,44.53,20.8,11.7,1020.7,6.1,9.9,Clear,EST,N.Y.C.,61761,6766.5
13,2018-01-09 13:00:00,42.9,34.9,40.57,29.0,17.2,1020.6,10.5,9.9,Clear,EST,N.Y.C.,61761,6728.3
14,2018-01-09 14:00:00,42.9,36.8,40.89,23.0,11.1,1020.7,10.5,9.9,Clear,EST,N.Y.C.,61761,6697.5
15,2018-01-09 15:00:00,43.1,37.4,39.91,20.8,10.2,1021.4,10.5,9.9,Clear,EST,N.Y.C.,61761,6667.4
16,2018-01-09 16:00:00,42.3,36.1,41.44,25.9,11.0,1022.6,10.5,9.9,Clear,EST,N.Y.C.,61761,6769.1
17,2018-01-09 17:00:00,40.7,33.9,44.06,21.2,11.7,1023.5,15.6,9.9,Clear,EST,N.Y.C.,61761,6916.1
18,2018-01-09 18:00:00,39.6,33.9,46.09,23.63333333333333,8.5,1024.4,10.5,9.9,Clear,EST,N.Y.C.,61761,7046.7
19,2018-01-09 19:00:00,38.7,31.0,48.28,21.9,12.8,1025.7,10.5,9.9,Clear,EST,N.Y.C.,61761,6843.9
20,2018-01-09 20:00:00,37.1,30.8,53.59,22.686666666666667,8.5,1026.4,10.5,9.9,Clear,EST,N.Y.C.,61761,6724.1
21,2018-01-09 21:00:00,36.9,34.4,51.22,23.064,3.3,1027.3,10.5,9.9,Clear,EST,N.Y.C.,61761,6510.6
22,2018-01-09 22:00:00,35.8,31.1,51.36,22.496799999999997,5.6,1027.7,10.5,9.9,Clear,EST,N.Y.C.,61761,6234.8
23,2018-01-09 23:00:00,34.9,28.5,51.22,22.756159999999998,7.9,1028.5,10.5,9.9,Clear,EST,N.Y.C.,61761,5850.8
0,2018-01-10 00:00:00,33.9,28.3,53.88,22.58072533333333,6.3,1028.6,10.5,9.9,Clear,EST,N.Y.C.,61761,5416.5
1,2018-01-10 01:00:00,33.2,29.6,54.64,22.716870399999998,3.9,1029.0,10.5,9.9,Clear,EST,N.Y.C.,61761,5135.0
2,2018-01-10 02:00:00,32.4,28.4,57.8,22.722911146666668,4.1,1029.8,10.5,9.9,Clear,EST,N.Y.C.,61761,4972.0
3,2018-01-10 03:00:00,30.9,30.9,58.95,22.654693375999994,2.1,1030.5,10.5,9.9,Clear,EST,N.Y.C.,61761,4906.9
4,2018-01-10 04:00:00,29.6,26.1,64.63,22.6862720512,3.4,1030.8,10.5,9.9,Clear,EST,N.Y.C.,61761,4892.5
5,2018-01-10 05:00:00,29.8,29.8,64.65,22.672294461439996,2.8,1030.9,10.5,9.9,Clear,EST,N.Y.C.,61761,4974.7
6,2018-01-10 06:00:00,29.9,25.8,61.81,22.69060828706133,3.9,1031.3,10.5,9.9,Clear,EST,N.Y.C.,61761,5334.1
7,2018-01-10 07:00:00,29.2,24.7,64.01,22.6853558644736,4.0,1031.5,4.4,9.9,Clear,EST,N.Y.C.,61761,5930.3
8,2018-01-10 08:00:00,29.7,23.4,65.48,22.677844808034983,6.1,1032.0,10.5,9.9,Clear,EST,N.Y.C.,61761,6337.5
9,2018-01-10 09:00:00,32.4,28.7,57.66,22.68247509444198,3.9,1032.6,14.1,9.9,Clear,EST,N.Y.C.,61761,6587.8
10,2018-01-10 10:00:00,33.9,30.1,56.5,22.681715703090383,4.2,1032.9,14.1,9.9,Clear,EST,N.Y.C.,61761,6660.5
11,2018-01-10 11:00:00,36.0,32.4,50.79,22.683599951420454,4.3,1032.7,14.1,9.9,Clear,EST,N.Y.C.,61761,6708.7
12,2018-01-10 12:00:00,37.7,37.7,49.18,22.68219828429228,2.1,1032.1,19.2,9.9,Clear,EST,N.Y.C.,61761,6704.7
13,2018-01-10 13:00:00,38.6,32.9,51.31,22.68156676825602,8.0,1030.9,19.2,9.9,Clear,EST,N.Y.C.,61761,6676.8
14,2018-01-10 14:00:00,38.6,33.7,55.23,22.682311160300223,6.6,1030.4,19.2,9.9,Clear,EST,N.Y.C.,61761,6642.6
15,2018-01-10 15:00:00,39.4,35.0,56.01,22.68227837347187,6.1,1030.6,19.2,9.9,Clear,EST,N.Y.C.,61761,6619.5
16,2018-01-10 16:00:00,38.5,32.8,60.95,22.682390907548168,8.1,1030.5,80.1,9.9,Partially cloudy,EST,N.Y.C.,61761,6680.4
17,2018-01-10 17:00:00,37.5,33.6,66.03,22.682149098773714,4.9,1030.5,95.7,9.9,Overcast,EST,N.Y.C.,61761,6929.3
18,2018-01-10 18:00:00,37.7,33.3,68.16,22.68213926167,5.6,1030.5,25.4,9.9,Partially cloudy,EST,N.Y.C.,61761,7010.7
19,2018-01-10 19:00:00,37.7,34.7,72.33,22.682253760352793,3.9,1030.5,98.2,9.9,Overcast,EST,N.Y.C.,61761,6808.9
20,2018-01-10 20:00:00,39.1,36.2,68.89,22.68224228036331,4.2,1031.2,98.2,9.9,Overcast,EST,N.Y.C.,61761,6641.0
21,2018-01-10 21:00:00,39.4,36.1,72.26,22.682235061741597,4.6,1030.3,100.0,9.9,Overcast,EST,N.Y.C.,61761,6369.7
22,2018-01-10 22:00:00,40.3,36.1,71.93,22.682203892580283,5.9,1030.1,100.0,9.9,Overcast,EST,N.Y.C.,61761,6081.4
23,2018-01-10 23:00:00,40.1,36.7,74.92,22.682214851341598,4.9,1029.6,50.8,9.9,Partially cloudy,EST,N.Y.C.,61761,5696.4
0,2018-01-11 00:00:00,40.7,37.5,74.57,22.682229969275916,4.6,1029.2,65.0,9.9,Partially cloudy,EST,N.Y.C.,61761,5290.9
1,2018-01-11 01:00:00,41.7,39.3,76.92,21.95185434255045,3.9,1028.7,88.9,9.9,Partially cloudy,EST,N.Y.C.,61761,4915.1
2,2018-01-11 02:00:00,41.2,41.2,77.64,21.325819731069977,0.0,1028.7,100.0,9.9,Overcast,EST,N.Y.C.,61761,4790.3
3,2018-01-11 03:00:00,41.1,41.1,78.36,21.132046112402605,2.1,1028.4,100.0,9.9,Overcast,EST,N.Y.C.,61761,4673.6
4,2018-01-11 04:00:00,40.2,37.6,78.15,20.910595000948653,3.9,1028.1,100.0,9.9,Overcast,EST,N.Y.C.,61761,4645.3
5,2018-01-11 05:00:00,39.8,37.4,78.67,20.657506450892516,3.7,1028.0,100.0,9.9,Overcast,EST,N.Y.C.,61761,4731.0
6,2018-01-11 06:00:00,40.1,40.1,78.2,20.368260233980603,1.3,1028.2,100.0,9.9,Overcast,EST,N.Y.C.,61761,5079.8
7,2018-01-11 07:00:00,40.5,40.5,77.61,20.142032504184908,1.3,1028.1,100.0,9.9,Overcast,EST,N.Y.C.,61761,5730.0
8,2018-01-11 08:00:00,40.7,40.7,78.91,19.972920043201327,2.1,1028.3,97.5,9.0,Overcast,EST,N.Y.C.,61761,6105.2
9,2018-01-11 09:00:00,42.6,40.7,72.77,19.807330604744003,3.6,1029.1,100.0,8.6,Overcast,EST,N.Y.C.,61761,6350.9
10,2018-01-11 10:00:00,43.5,43.5,74.98,19.649721405286193,1.8,1029.5,100.0,8.5,Overcast,EST,N.Y.C.,61761,6507.0
11,2018-01-11 11:00:00,43.9,42.4,72.81,19.555033098924632,3.4,1029.3,100.0,8.0,Overcast,EST,N.Y.C.,61761,6522.8
12,2018-01-11 12:00:00,46.2,44.4,70.1,19.780781961815677,4.1,1028.1,100.0,7.6,Overcast,EST,N.Y.C.,61761,6520.2
13,2018-01-11 13:00:00,48.2,48.2,68.08,20.076578711397183,1.6,1027.1,100.0,7.4,Overcast,EST,N.Y.C.,61761,6487.0
14,2018-01-11 14:00:00,49.4,48.2,73.3,20.315404162015245,3.9,1026.8,100.0,7.6,Overcast,EST,N.Y.C.,61761,6470.6
15,2018-01-11 15:00:00,49.6,49.1,71.08,20.97312661161991,3.1,1026.9,98.2,7.8,Overcast,EST,N.Y.C.,61761,6455.6
16,2018-01-11 16:00:00,51.2,51.2,70.71,21.26160958044405,1.3,1026.8,75.0,9.2,Partially cloudy,EST,N.Y.C.,61761,6520.4
17,2018-01-11 17:00:00,47.8,46.4,74.16,21.493392930520862,3.9,1026.6,95.7,8.0,Overcast,EST,N.Y.C.,61761,6675.9
18,2018-01-11 18:00:00,46.8,43.5,78.93,22.24800746639982,6.6,1026.2,34.2,9.2,Partially cloudy,EST,N.Y.C.,61761,6738.1
19,2018-01-11 19:00:00,45.1,43.5,83.39,22.392769383399994,3.6,1025.7,25.4,8.0,Partially cloudy,EST,N.Y.C.,61761,6563.9
20,2018-01-11 20:00:00,46.8,43.1,88.9,18.3,7.6,1024.7,29.4,7.8,Partially cloudy,EST,N.Y.C.,61761,6363.5
21,2018-01-11 21:00:00,45.2,41.0,93.37,18.3,7.7,1024.0,34.2,8.0,Partially cloudy,EST,N.Y.C.,61761,6147.5
22,2018-01-11 22:00:00,46.7,44.8,92.12,22.56672641288005,4.3,1023.6,35.9,8.6,Partially cloudy,EST,N.Y.C.,61761,5861.2
23,2018-01-11 23:00:00,47.4,45.8,90.29,22.643393090191417,4.2,1023.0,98.2,8.5,Overcast,EST,N.Y.C.,61761,5479.7
0,2018-01-12 00:00:00,47.7,47.7,88.01,22.67163492046225,2.3,1022.2,98.9,8.7,Overcast,EST,N.Y.C.,61761,5077.6
1,2018-01-12 01:00:00,46.0,44.2,91.89,22.691553887395266,4.1,1021.3,100.0,6.9,Overcast,EST,N.Y.C.,61761,4784.7
2,2018-01-12 02:00:00,45.2,42.0,93.73,23.0052363079235,5.8,1020.4,98.2,3.3,Overcast,EST,N.Y.C.,61761,4586.8
3,2018-01-12 03:00:00,42.7,39.5,95.77,23.34132461563232,5.2,1019.7,90.6,1.0,Overcast,EST,N.Y.C.,61761,4486.8
4,2018-01-12 04:00:00,44.6,41.5,94.76,23.050209521440316,5.6,1018.2,90.6,2.3,Overcast,EST,N.Y.C.,61761,4454.6
5,2018-01-12 05:00:00,49.3,47.6,94.8,22.86624745330335,4.7,1017.6,90.6,2.3,Overcast,EST,N.Y.C.,61761,4550.2
6,2018-01-12 06:00:00,56.6,56.6,96.21,19.9,9.2,1016.3,100.0,7.6,Overcast,EST,N.Y.C.,61761,4923.7
7,2018-01-12 07:00:00,55.5,55.5,96.19,22.4,10.6,1015.6,100.0,4.9,Overcast,EST,N.Y.C.,61761,5474.3
8,2018-01-12 08:00:00,54.9,54.9,93.79,23.1,16.2,1014.9,100.0,2.6,Overcast,EST,N.Y.C.,61761,5914.5
9,2018-01-12 09:00:00,56.2,56.2,96.69,22.6,9.9,1013.9,100.0,2.6,"Rain, Overcast",EST,N.Y.C.,61761,6212.2
10,2018-01-12 10:00:00,57.5,57.5,96.16,27.7,11.1,1013.4,100.0,2.6,"Rain, Overcast",EST,N.Y.C.,61761,6371.3
11,2018-01-12 11:00:00,59.5,59.5,93.27,23.4,10.7,1012.3,100.0,4.0,"Rain, Overcast",EST,N.Y.C.,61761,6448.3
12,2018-01-12 12:00:00,51.388888888888886,50.14444444444444,93.21,22.8,11.5,1011.0,100.0,5.8,"Rain, Overcast",EST,N.Y.C.,61761,6519.5
13,2018-01-12 13:00:00,52.97777777777779,52.08888888888889,95.21,31.1,11.2,1009.7,100.0,6.7,"Rain, Overcast",EST,N.Y.C.,61761,6464.5
14,2018-01-12 14:00:00,53.943209876543214,53.2716049382716,96.85,25.38571428571429,8.7,1008.7,100.0,5.3,"Rain, Overcast",EST,N.Y.C.,61761,6473.2
15,2018-01-12 15:00:00,58.5,58.5,96.98,25.985714285714288,7.6,1007.8,100.0,1.4,"Rain, Overcast",EST,N.Y.C.,61761,6430.2
16,2018-01-12 16:00:00,57.6,57.6,96.26,20.2,10.8,1007.0,100.0,7.8,"Rain, Overcast",EST,N.Y.C.,61761,6481.1
17,2018-01-12 17:00:00,59.1,59.1,95.71,26.348214285714285,7.9,1006.8,100.0,6.5,Overcast,EST,N.Y.C.,61761,6574.4
18,2018-01-12 18:00:00,57.6,57.6,96.96,26.5188025210084,6.6,1006.6,100.0,3.3,Overcast,EST,N.Y.C.,61761,6562.2
19,2018-01-12 19:00:00,56.9,56.9,97.51,26.10213585434174,5.2,1005.9,100.0,0.9,Overcast,EST,N.Y.C.,61761,6351.6
20,2018-01-12 20:00:00,55.1,55.1,100.0,25.955519312988354,5.8,1005.1,100.0,3.5,"Rain, Overcast",EST,N.Y.C.,61761,6144.9
21,2018-01-12 21:00:00,54.5,54.5,97.33,25.80623359870264,5.4,1004.1,100.0,2.5,"Rain, Overcast",EST,N.Y.C.,61761,5906.0
22,2018-01-12 22:00:00,53.6,53.6,97.23,26.210995503464552,7.6,1002.6,100.0,2.4,"Rain, Overcast",EST,N.Y.C.,61761,5681.0
23,2018-01-12 23:00:00,55.7,55.7,97.29,18.2,9.7,1001.1,100.0,4.1,"Rain, Overcast",EST,N.Y.C.,61761,5385.9
0,2018-01-13 00:00:00,56.4,56.4,97.35,19.7,8.1,999.9,100.0,5.0,"Rain, Overcast",EST,N.Y.C.,61761,5033.1
1,2018-01-13 01:00:00,56.0,56.0,97.35,26.153306746143436,8.2,999.0,98.2,6.9,Overcast,EST,N.Y.C.,61761,4744.4
2,2018-01-13 02:00:00,55.1,55.1,97.34,26.29871894992655,6.9,997.9,100.0,5.9,"Rain, Overcast",EST,N.Y.C.,61761,4548.4
3,2018-01-13 03:00:00,54.1,54.1,98.39,26.427625883313937,7.1,995.9,100.0,2.8,"Rain, Overcast",EST,N.Y.C.,61761,4434.2
4,2018-01-13 04:00:00,53.2,53.2,96.75,18.8,10.9,993.4,100.0,4.0,"Rain, Overcast",EST,N.Y.C.,61761,4365.1
5,2018-01-13 05:00:00,53.0,53.0,99.47,30.9,9.6,993.1,100.0,2.7,Overcast,EST,N.Y.C.,61761,4373.5
6,2018-01-13 06:00:00,55.8,55.8,93.28,28.7,8.7,994.6,98.2,7.8,Overcast,EST,N.Y.C.,61761,4475.6
7,2018-01-13 07:00:00,43.7,37.6,85.22,32.7,11.6,999.1,100.0,9.9,Overcast,EST,N.Y.C.,61761,4690.7
8,2018-01-13 08:00:00,36.0,27.0,79.74,26.8,14.3,1003.5,100.0,8.8,Overcast,EST,N.Y.C.,61761,4975.5
9,2018-01-13 09:00:00,29.9,17.8,71.84,31.8,18.3,1006.9,95.7,9.9,Overcast,EST,N.Y.C.,61761,5312.5
10,2018-01-13 10:00:00,28.6,16.2,62.09,31.6,17.9,1009.4,65.0,9.9,Partially cloudy,EST,N.Y.C.,61761,5557.5
11,2018-01-13 11:00:00,28.9,17.0,57.32,28.7,17.0,1011.0,95.7,9.9,Overcast,EST,N.Y.C.,61761,5717.1
12,2018-01-13 12:00:00,30.6,19.3,55.27,28.2,16.6,1011.7,20.3,9.9,Partially cloudy,EST,N.Y.C.,61761,5770.3
13,2018-01-13 13:00:00,32.5,22.2,51.34,25.7,15.1,1012.8,19.2,9.9,Clear,EST,N.Y.C.,61761,5779.9
14,2018-01-13 14:00:00,33.5,23.3,49.03,23.6,15.6,1014.6,19.2,9.9,Clear,EST,N.Y.C.,61761,5754.3
15,2018-01-13 15:00:00,33.3,23.4,49.34,22.6,14.5,1016.4,15.6,9.9,Clear,EST,N.Y.C.,61761,5745.4
16,2018-01-13 16:00:00,31.3,21.9,50.99,23.0,12.0,1018.1,10.5,9.9,Clear,EST,N.Y.C.,61761,5797.4
17,2018-01-13 17:00:00,28.3,15.7,51.36,28.7,18.2,1019.8,10.5,9.9,Clear,EST,N.Y.C.,61761,6031.6
18,2018-01-13 18:00:00,25.5,13.4,55.42,27.2,14.6,1021.6,10.5,9.2,Clear,EST,N.Y.C.,61761,6268.6
19,2018-01-13 19:00:00,24.4,12.0,52.56,26.4,14.5,1023.2,10.5,9.2,Clear,EST,N.Y.C.,61761,6275.4
20,2018-01-13 20:00:00,23.3,10.9,52.87,24.1,13.8,1024.8,4.4,9.9,Clear,EST,N.Y.C.,61761,6207.9
21,2018-01-13 21:00:00,22.1,11.4,50.37,29.3,10.1,1025.8,0.0,9.9,Clear,EST,N.Y.C.,61761,6110.5
22,2018-01-13 22:00:00,21.0,10.6,46.93,28.9,9.3,1027.0,0.0,9.9,Clear,EST,N.Y.C.,61761,5983.7
23,2018-01-13 23:00:00,20.1,6.6,46.51,23.1,14.4,1028.2,0.0,9.9,Clear,EST,N.Y.C.,61761,5820.1
0,2018-01-14 00:00:00,19.1,5.5,48.1,23.8,14.1,1029.3,0.0,9.9,Clear,EST,N.Y.C.,61761,5552.7
1,2018-01-14 01:00:00,17.7,4.2,51.22,18.3,13.0,1029.8,0.0,9.9,Clear,EST,N.Y.C.,61761,5338.3
2,2018-01-14 02:00:00,17.3,5.6,52.84,24.2,9.8,1030.9,0.0,9.9,Clear,EST,N.Y.C.,61761,5178.7
3,2018-01-14 03:00:00,16.3,3.4,54.09,21.3,11.4,1031.9,0.0,9.9,Clear,EST,N.Y.C.,61761,5065.3
4,2018-01-14 04:00:00,16.3,4.6,55.12,20.666666666666668,9.5,1032.1,0.0,9.9,Clear,EST,N.Y.C.,61761,5009.6
5,2018-01-14 05:00:00,16.3,3.6,55.12,20.46388888888889,11.0,1032.3,4.4,9.9,Clear,EST,N.Y.C.,61761,5022.2
6,2018-01-14 06:00:00,15.4,4.6,55.52,21.9,8.0,1033.4,19.2,9.9,Clear,EST,N.Y.C.,61761,5156.1
7,2018-01-14 07:00:00,15.4,3.0,55.08,20.357323232323235,10.1,1034.6,15.6,9.9,Clear,EST,N.Y.C.,61761,5309.2
8,2018-01-14 08:00:00,15.4,2.3,53.16,19.7,11.3,1035.4,19.2,9.9,Clear,EST,N.Y.C.,61761,5472.4
9,2018-01-14 09:00:00,15.7,3.6,50.43,19.878787878787882,9.9,1036.6,19.2,9.9,Clear,EST,N.Y.C.,61761,5687.4
10,2018-01-14 10:00:00,17.6,8.1,45.95,19.8,7.0,1038.0,19.2,9.9,Clear,EST,N.Y.C.,61761,5926.1
11,2018-01-14 11:00:00,19.4,6.9,39.55,20.139646464646464,12.2,1037.5,19.2,9.9,Clear,EST,N.Y.C.,61761,6087.7
12,2018-01-14 12:00:00,21.1,9.8,34.39,21.7,10.7,1037.1,19.2,9.9,Clear,EST,N.Y.C.,61761,6147.2
13,2018-01-14 13:00:00,23.1,10.8,31.64,19.941843434343433,13.4,1036.2,19.2,9.9,Clear,EST,N.Y.C.,61761,6142.5
14,2018-01-14 14:00:00,24.2,14.5,30.15,19.966027777777775,9.3,1035.9,19.2,9.9,Clear,EST,N.Y.C.,61761,6182.8
15,2018-01-14 15:00:00,24.2,13.6,29.18,16.1,10.9,1036.3,19.2,9.9,Clear,EST,N.Y.C.,61761,6187.4
16,2018-01-14 16:00:00,23.5,13.1,29.0,19.9,10.0,1036.7,10.5,9.9,Clear,EST,N.Y.C.,61761,6249.0
17,2018-01-14 17:00:00,22.0,11.4,33.94,19.97598390151515,9.9,1037.2,10.5,9.9,Clear,EST,N.Y.C.,61761,6427.0
18,2018-01-14 18:00:00,21.3,9.2,38.13,19.760481889204545,12.2,1037.6,10.5,9.9,Clear,EST,N.Y.C.,61761,6610.3
19,2018-01-14 19:00:00,20.2,9.8,39.8,17.2,9.0,1038.1,15.6,9.9,Clear,EST,N.Y.C.,61761,6613.4
20,2018-01-14 20:00:00,19.3,7.9,38.87,20.8,10.3,1038.4,19.2,9.9,Clear,EST,N.Y.C.,61761,6510.9
21,2018-01-14 21:00:00,17.8,4.7,40.78,20.306077631786618,12.5,1038.2,15.6,9.9,Clear,EST,N.Y.C.,61761,6450.4
22,2018-01-14 22:00:00,17.3,5.8,45.74,20.373757237084387,9.5,1038.7,6.1,9.9,Clear,EST,N.Y.C.,61761,6271.4
23,2018-01-14 23:00:00,17.3,6.0,46.61,20.440052793012594,9.2,1039.3,10.5,9.9,Clear,EST,N.Y.C.,61761,6044.4
0,2018-01-15 00:00:00,16.3,2.9,49.82,20.553314610313937,12.3,1038.4,14.1,9.9,Clear,EST,N.Y.C.,61761,5739.9
1,2018-01-15 01:00:00,16.2,3.7,51.66,21.11220037869959,10.5,1038.2,25.4,9.9,Partially cloudy,EST,N.Y.C.,61761,5465.3
2,2018-01-15 02:00:00,16.3,3.3,51.82,21.16423377514952,11.5,1038.6,25.4,9.9,Partially cloudy,EST,N.Y.C.,61761,5291.9
3,2018-01-15 03:00:00,16.2,5.2,53.56,21.30725979904334,8.4,1038.7,27.2,9.9,Partially cloudy,EST,N.Y.C.,61761,5197.1
4,2018-01-15 04:00:00,16.2,3.4,54.72,21.46284355936983,11.1,1038.4,80.1,9.9,Partially cloudy,EST,N.Y.C.,61761,5146.5
5,2018-01-15 05:00:00,16.8,5.4,56.76,21.633308687096036,9.2,1038.2,98.2,9.9,Overcast,EST,N.Y.C.,61761,5223.4
6,2018-01-15 06:00:00,18.1,6.0,59.93,24.2,10.8,1038.5,90.6,9.9,Overcast,EST,N.Y.C.,61761,5441.6
7,2018-01-15 07:00:00,17.9,5.9,61.36,21.953529164131744,10.5,1038.6,88.9,9.9,Partially cloudy,EST,N.Y.C.,61761,5840.8
8,2018-01-15 08:00:00,17.8,5.7,63.4,22.11138824192819,10.8,1038.2,25.4,9.9,Partially cloudy,EST,N.Y.C.,61761,6202.3
9,2018-01-15 09:00:00,20.2,8.9,61.05,22.27221393050516,10.4,1038.4,20.3,9.9,Partially cloudy,EST,N.Y.C.,61761,6475.4
10,2018-01-15 10:00:00,23.6,12.3,61.41,22.434088004732224,11.7,1038.3,20.3,9.9,Partially cloudy,EST,N.Y.C.,61761,6577.3
11,2018-01-15 11:00:00,25.6,15.0,61.76,22.59424386825946,11.4,1037.8,88.9,9.2,Partially cloudy,EST,N.Y.C.,61761,6712.1
12,2018-01-15 12:00:00,26.5,16.1,62.26,22.273092641911358,11.6,1036.2,88.9,9.2,Partially cloudy,EST,N.Y.C.,61761,6786.8
13,2018-01-15 13:00:00,28.9,18.6,58.37,22.33700533746728,12.5,1035.2,88.9,9.2,Partially cloudy,EST,N.Y.C.,61761,6755.1
14,2018-01-15 14:00:00,28.7,18.8,58.19,22.382128756575096,11.7,1034.3,58.7,9.2,Partially cloudy,EST,N.Y.C.,61761,6718.3
15,2018-01-15 15:00:00,29.9,22.0,56.94,22.404111721789086,8.3,1033.7,27.9,9.9,Partially cloudy,EST,N.Y.C.,61761,6713.4
16,2018-01-15 16:00:00,29.3,19.5,59.93,22.398116465200456,11.7,1033.4,27.9,9.2,Partially cloudy,EST,N.Y.C.,61761,6795.3
17,2018-01-15 17:00:00,28.4,18.9,62.45,22.358890984588655,10.8,1033.7,25.4,9.2,Partially cloudy,EST,N.Y.C.,61761,6961.2
18,2018-01-15 18:00:00,27.3,18.0,65.9,22.376050653124118,9.9,1033.8,25.4,9.9,Partially cloudy,EST,N.Y.C.,61761,7131.8
19,2018-01-15 19:00:00,26.4,19.0,69.48,22.383859716255483,6.7,1033.8,14.1,9.9,Clear,EST,N.Y.C.,61761,7040.8
20,2018-01-15 20:00:00,25.8,17.3,70.88,22.38420590819156,7.9,1034.0,14.1,9.9,Clear,EST,N.Y.C.,61761,6833.3
21,2018-01-15 21:00:00,25.5,18.2,72.27,22.380224745472056,6.3,1033.3,14.1,9.9,Clear,EST,N.Y.C.,61761,6678.5
22,2018-01-15 22:00:00,25.5,17.0,71.13,22.376646401526376,7.8,1033.1,14.1,9.9,Clear,EST,N.Y.C.,61761,6402.3
23,2018-01-15 23:00:00,24.6,17.7,73.34,22.380197484913914,5.6,1032.9,95.7,9.9,Overcast,EST,N.Y.C.,61761,6022.6
0,2018-01-16 00:00:00,24.7,18.4,72.03,22.381026851271876,5.1,1032.4,95.7,9.9,Overcast,EST,N.Y.C.,61761,5630.8
1,2018-01-16 01:00:00,24.7,18.4,71.54,22.38046027827516,5.1,1032.3,98.2,9.9,Overcast,EST,N.Y.C.,61761,5335.1
2,2018-01-16 02:00:00,24.7,24.7,73.99,22.37971115229188,2.8,1032.1,98.2,9.9,Overcast,EST,N.Y.C.,61761,5164.2
3,2018-01-16 03:00:00,25.1,19.5,79.27,22.379608433655843,4.5,1032.8,100.0,9.9,Overcast,EST,N.Y.C.,61761,5056.2
4,2018-01-16 04:00:00,25.7,20.6,77.56,22.380200840081734,4.2,1032.9,100.0,9.9,Overcast,EST,N.Y.C.,61761,5033.7
5,2018-01-16 05:00:00,25.2,20.1,78.07,22.380201511115295,4.2,1032.6,100.0,9.9,Overcast,EST,N.Y.C.,61761,5128.6
6,2018-01-16 06:00:00,26.1,19.1,76.5,22.380036443083988,6.1,1032.6,100.0,9.9,Overcast,EST,N.Y.C.,61761,5496.1
7,2018-01-16 07:00:00,26.6,19.7,79.68,22.37995167604575,6.2,1032.9,100.0,9.9,Overcast,EST,N.Y.C.,61761,6130.1
8,2018-01-16 08:00:00,27.7,21.4,79.29,22.37999978079652,5.6,1033.0,100.0,9.9,Overcast,EST,N.Y.C.,61761,6543.2
